num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,distrito_urls,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S000057,2024-02-01T00:00:00Z,9:20:00,"PASEO. EXTREMADURA, 302",302,10,Latina,https://www.wikidata.org/wiki/Q794954,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,435233.897,4472479.716,S,"NULL"
2024S000058,2024-02-01T00:00:00Z,9:45:00,GTA. LOZARES / AVDA. REAL DE PINTO,0,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Caída,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,439897.376,4465732.64,N,"NULL"
2024S000061,2024-02-01T00:00:00Z,9:07:00,AVDA. CARDENAL HERRERA ORIA / AUTOV. M-607,83,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Choque contra obstáculo fijo,NULL,Turismo,Conductor,De 25 a 29 años,Hombre,NULL,NULL,440792.866,4482314.924,N,"NULL"
2024S000062,2024-02-01T00:00:00Z,11:20:00,AVDA. SUR DEL AEROPUERTO DE BARAJAS / CALL. TRESPADERNE,4,21,Barajas,https://www.wikidata.org/wiki/Q807230,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,450731.231,4478203.726,N,"NULL"
2024S000062,2024-02-01T00:00:00Z,11:20:00,AVDA. SUR DEL AEROPUERTO DE BARAJAS / CALL. TRESPADERNE,4,21,Barajas,https://www.wikidata.org/wiki/Q807230,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,450731.231,4478203.726,N,"NULL"
2024S000064,2024-02-01T00:00:00Z,10:30:00,"CALL. CLAUDIO COELLO, 55",55,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 65 a 69 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441787.522,4475429.946,N,"NULL"
2024S000064,2024-02-01T00:00:00Z,10:30:00,"CALL. CLAUDIO COELLO, 55",55,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,441787.522,4475429.946,N,"NULL"
2024S000064,2024-02-01T00:00:00Z,10:30:00,"CALL. CLAUDIO COELLO, 55",55,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,441787.522,4475429.946,N,"NULL"
2024S000065,2024-02-01T00:00:00Z,11:50:00,"PASEO. VIRGEN DEL PUERTO, 4",4,1,Centro,https://www.wikidata.org/wiki/Q1763376,Alcance,Despejado,Furgoneta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438799.899,4473956.117,N,"NULL"
2024S000065,2024-02-01T00:00:00Z,11:50:00,"PASEO. VIRGEN DEL PUERTO, 4",4,1,Centro,https://www.wikidata.org/wiki/Q1763376,Alcance,Despejado,Maquinaria de obras,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438799.899,4473956.117,N,"NULL"
2024S000065,2024-02-01T00:00:00Z,11:50:00,"PASEO. VIRGEN DEL PUERTO, 4",4,1,Centro,https://www.wikidata.org/wiki/Q1763376,Alcance,Despejado,Maquinaria de obras,Pasajero,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438799.899,4473956.117,N,"NULL"
2024S000066,2024-02-01T00:00:00Z,12:25:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,447696.484,4477203.645,N,"NULL"
2024S000066,2024-02-01T00:00:00Z,12:25:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,447696.484,4477203.645,N,"NULL"
2024S000066,2024-02-01T00:00:00Z,12:25:00,CALL. ALCALA / AVDA. CANILLEJAS A VICALVARO,567,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Nublado,Todo terreno,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,447696.484,4477203.645,N,"NULL"
2024S000068,2024-02-01T00:00:00Z,13:30:00,"CALL. CERRO DE LA ALCAZABA, 11",11,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,NULL,NULL,442997.067,4470674.756,N,"NULL"
2024S000068,2024-02-01T00:00:00Z,13:30:00,"CALL. CERRO DE LA ALCAZABA, 11",11,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,NULL,NULL,442997.067,4470674.756,N,"NULL"
2024S000071,2024-02-01T00:00:00Z,16:15:00,"CALL. SAN ANTOLIN, 1",1,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,NULL,Turismo,Conductor,De 50 a 54 años,Hombre,NULL,NULL,436451.122,4470140.781,N,"NULL"
2024S000071,2024-02-01T00:00:00Z,16:15:00,"CALL. SAN ANTOLIN, 1",1,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,NULL,Turismo,Conductor,De 70 a 74 años,Hombre,NULL,NULL,436451.122,4470140.781,N,"NULL"
2024S000075,2024-02-01T00:00:00Z,17:30:00,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN / CALL. CARAMUEL,4,10,Latina,https://www.wikidata.org/wiki/Q794954,Caída,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,438057.187,4472792.298,N,"NULL"
2024S000076,2024-02-01T00:00:00Z,17:50:00,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Lluvia débil,Autobús articulado,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,438402.26,4471551.978,N,"NULL"
2024S000076,2024-02-01T00:00:00Z,17:50:00,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,438402.26,4471551.978,N,"NULL"
2024S000076,2024-02-01T00:00:00Z,17:50:00,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,438402.26,4471551.978,N,"NULL"
2024S000076,2024-02-01T00:00:00Z,17:50:00,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,107,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,438402.26,4471551.978,N,"NULL"
2024S000079,2024-02-01T00:00:00Z,19:00:00,CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL,4,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446482.392,4479975.99,N,"NULL"
2024S000079,2024-02-01T00:00:00Z,19:00:00,CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL,4,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,446482.392,4479975.99,N,"NULL"
2024S000080,2024-02-01T00:00:00Z,18:25:00,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,NULL,NULL,442532.186,4471491.082,N,"NULL"
2024S000080,2024-02-01T00:00:00Z,18:25:00,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,NULL,NULL,442532.186,4471491.082,N,"NULL"
2024S000080,2024-02-01T00:00:00Z,18:25:00,"AUTOV. M-30, CALZADA INTERIOR PK 11.000",11NC00,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,Despejado,Turismo,Pasajero,De 65 a 69 años,Hombre,NULL,NULL,442532.186,4471491.082,N,"NULL"
2024S000081,2024-02-01T00:00:00Z,19:30:00,"CALL. HORTALEZA, 96",96,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440785.232,4475122.284,N,"NULL"
2024S000081,2024-02-01T00:00:00Z,19:30:00,"CALL. HORTALEZA, 96",96,1,Centro,https://www.wikidata.org/wiki/Q1763376,Atropello a persona,Nublado,Bicicleta EPAC (pedaleo asistido),Peatón,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,440785.232,4475122.284,N,"NULL"
2024S000082,2024-02-01T00:00:00Z,19:20:00,"CALL. EMBAJADORES, 181",181,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Caída,Nublado,Ciclomotor,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441193.487,4471426.043,N,"NULL"
2024S000083,2024-02-01T00:00:00Z,19:40:00,AVDA. PESETA / CTRA. BARRIO DE LA FORTUNA,6,10,Latina,https://www.wikidata.org/wiki/Q794954,Caída,Nublado,Ciclomotor,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,434979.79,4469062.521,N,"NULL"
2024S000084,2024-02-01T00:00:00Z,20:57:00,CALL. EMILIA / CALL. MONTOYA,40,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,NULL,NULL,441001.043,4480224.952,N,"NULL"
2024S000084,2024-02-01T00:00:00Z,20:57:00,CALL. EMILIA / CALL. MONTOYA,40,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,NULL,NULL,441001.043,4480224.952,N,"NULL"
2024S000084,2024-02-01T00:00:00Z,20:57:00,CALL. EMILIA / CALL. MONTOYA,40,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 55 a 59 años,Mujer,NULL,NULL,441001.043,4480224.952,N,"NULL"
2024S000085,2024-02-01T00:00:00Z,19:30:00,PASEO. ALBERTO PALACIOS / CALL. ARENAS,35,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Atropello a persona,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439466.585,4466285.623,N,"NULL"
2024S000085,2024-02-01T00:00:00Z,19:30:00,PASEO. ALBERTO PALACIOS / CALL. ARENAS,35,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Atropello a persona,Despejado,Turismo,Peatón,De 70 a 74 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439466.585,4466285.623,N,"NULL"
2024S000087,2024-02-01T00:00:00Z,21:30:00,"AVDA. CARABANCHEL ALTO, 61",61,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Caída,Nublado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,NULL,NULL,435978.772,4468078.21,N,"NULL"
2024S000089,2024-02-01T00:00:00Z,20:15:00,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Lluvia débil,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,443664.55,4473040.994,N,"NULL"
2024S000089,2024-02-01T00:00:00Z,20:15:00,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Lluvia débil,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,443664.55,4473040.994,N,"NULL"
2024S000089,2024-02-01T00:00:00Z,20:15:00,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Lluvia débil,Turismo,Pasajero,De 15 a 17 años,Mujer,NULL,NULL,443664.55,4473040.994,N,"NULL"
2024S000089,2024-02-01T00:00:00Z,20:15:00,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Lluvia débil,Turismo,Pasajero,De 35 a 39 años,Mujer,NULL,NULL,443664.55,4473040.994,N,"NULL"
2024S000089,2024-02-01T00:00:00Z,20:15:00,INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR,08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Lluvia débil,Turismo,Pasajero,Menor de 5 años,Hombre,NULL,NULL,443664.55,4473040.994,N,"NULL"
2024S000090,2024-02-01T00:00:00Z,20:16:00,"AUTOV. M-30, 08RT05",08RT05,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Solo salida de la vía,Lluvia débil,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,NULL,NULL,443670.231,4473036.497,N,"NULL"
2024S000091,2024-02-01T00:00:00Z,21:13:00,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Nublado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446278.614,4474546.088,N,"NULL"
2024S000091,2024-02-01T00:00:00Z,21:13:00,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,446278.614,4474546.088,N,"NULL"
2024S000091,2024-02-01T00:00:00Z,21:13:00,AVDA. DAROCA / CALL. NICOLAS SALMERON,105,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Nublado,Turismo,Pasajero,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,446278.614,4474546.088,N,"NULL"
2024S000092,2024-02-01T00:00:00Z,20:25:00,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,N,"NULL"
2024S000092,2024-02-01T00:00:00Z,20:25:00,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,N,"NULL"
2024S000092,2024-02-01T00:00:00Z,20:25:00,AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ,1,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Pasajero,De 6 a 9 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443240.996,4472200.164,N,"NULL"
2024S000093,2024-02-01T00:00:00Z,22:00:00,"CALL. PRINCIPAL, 18",18,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión múltiple,NULL,Turismo,Conductor,De 25 a 29 años,Mujer,NULL,NULL,440559.934,4465071.499,N,"NULL"
2024S000093,2024-02-01T00:00:00Z,22:00:00,"CALL. PRINCIPAL, 18",18,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión múltiple,NULL,Turismo,Conductor,De 35 a 39 años,Mujer,NULL,NULL,440559.934,4465071.499,N,"NULL"
2024S000093,2024-02-01T00:00:00Z,22:00:00,"CALL. PRINCIPAL, 18",18,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión múltiple,NULL,Turismo,Conductor,De 50 a 54 años,Hombre,NULL,NULL,440559.934,4465071.499,N,"NULL"
2024S000094,2024-02-01T00:00:00Z,21:30:00,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,444631.838,4472730.169,N,"NULL"
2024S000094,2024-02-01T00:00:00Z,21:30:00,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,444631.838,4472730.169,N,"NULL"
2024S000094,2024-02-01T00:00:00Z,21:30:00,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,444631.838,4472730.169,N,"NULL"
2024S000094,2024-02-01T00:00:00Z,21:30:00,"AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID )",14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,444631.838,4472730.169,N,"NULL"
2024S000097,2024-02-01T00:00:00Z,23:38:00,"CALL. VIRGEN DE ARANZAZU, 16",16,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Caída,Lluvia débil,Ciclomotor,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441532.297,4481946.737,N,"NULL"
2024S000098,2024-02-01T00:00:00Z,23:25:00,"BULEV. JOSE PRAT, 35",35,19,Vicálvaro,https://www.wikidata.org/wiki/Q589403,Solo salida de la vía,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,NULL,NULL,447530.757,4471987.346,N,"NULL"
2024S000098,2024-02-01T00:00:00Z,23:25:00,"BULEV. JOSE PRAT, 35",35,19,Vicálvaro,https://www.wikidata.org/wiki/Q589403,Solo salida de la vía,Despejado,Turismo,Pasajero,De 18 a 20 años,Hombre,NULL,NULL,447530.757,4471987.346,N,"NULL"
2024S000204,2024-02-01T00:00:00Z,21:40:00,"AUTOV. M-30, 08RT07",08RT07,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Choque contra obstáculo fijo,NULL,Turismo,Conductor,De 21 a 24 años,Hombre,NULL,NULL,443683.782,4473026.553,N,"NULL"
2024S000261,2024-02-01T00:00:00Z,17:30:00,"CALL. ABADA, 7",7,1,Centro,https://www.wikidata.org/wiki/Q1763376,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,NULL,NULL,440205.616,4474584.339,N,"NULL"
2024S000096,2024-03-01T00:00:00Z,0:40:00,"CALL. PRINCIPE DE VERGARA, 122",122,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442451.355,4476955.82,N,"NULL"
2024S000096,2024-03-01T00:00:00Z,0:40:00,"CALL. PRINCIPE DE VERGARA, 122",122,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,442451.355,4476955.82,S,"NULL"
2024S000100,2024-03-01T00:00:00Z,3:30:00,CALL. CRISTO DE LA VICTORIA / CALL. CRISTO DE LA VEGA,86,12,Usera,https://www.wikidata.org/wiki/Q953368,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,NULL,NULL,440442.126,4470334.977,S,"NULL"
2024S000101,2024-03-01T00:00:00Z,6:00:00,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,N,"NULL"
2024S000101,2024-03-01T00:00:00Z,6:00:00,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Lluvia débil,Turismo,Conductor,Desconocido,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,N,"NULL"
2024S000101,2024-03-01T00:00:00Z,6:00:00,PASEO. CASTELLANA / PLAZA. CUZCO,141,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Lluvia débil,Turismo,Pasajero,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441501.726,4478998.035,N,"NULL"
2024S000102,2024-03-01T00:00:00Z,6:15:00,CALL. CONVENIO / CALL. FRANCISCO LAGUNA,15,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,442959.264,4471394.54,N,"NULL"
2024S000102,2024-03-01T00:00:00Z,6:15:00,CALL. CONVENIO / CALL. FRANCISCO LAGUNA,15,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón,De 55 a 59 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442959.264,4471394.54,N,"NULL"
2024S000103,2024-03-01T00:00:00Z,6:55:00,"AVDA. REAL DE PINTO, 108",108,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,NULL,NULL,439711.642,4465530.688,N,"NULL"
2024S000103,2024-03-01T00:00:00Z,6:55:00,"AVDA. REAL DE PINTO, 108",108,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión fronto-lateral,Lluvia débil,Turismo,Conductor,De 60 a 64 años,Hombre,NULL,NULL,439711.642,4465530.688,N,"NULL"
2024S000104,2024-03-01T00:00:00Z,7:20:00,"CALL. CRISTO DE LA VICTORIA, 104",104,12,Usera,https://www.wikidata.org/wiki/Q953368,Atropello a persona,Lluvia débil,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440208.076,4470164.901,N,"NULL"
2024S000104,2024-03-01T00:00:00Z,7:20:00,"CALL. CRISTO DE LA VICTORIA, 104",104,12,Usera,https://www.wikidata.org/wiki/Q953368,Atropello a persona,Lluvia débil,Turismo,Peatón,De 55 a 59 años,Mujer,3,Ingreso superior a 24 horas,440208.076,4470164.901,N,"NULL"
2024S000106,2024-03-01T00:00:00Z,8:00:00,"AUTOV. A-42, KM 3",+00500E,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión lateral,Lluvia débil,Camión rígido,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,439949.793,4471494.938,N,"NULL"
2024S000106,2024-03-01T00:00:00Z,8:00:00,"AUTOV. A-42, KM 3",+00500E,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión lateral,Lluvia débil,Turismo,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,439949.793,4471494.938,N,"NULL"
2024S000107,2024-03-01T00:00:00Z,7:15:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,N,"NULL"
2024S000107,2024-03-01T00:00:00Z,7:15:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,N,"NULL"
2024S000107,2024-03-01T00:00:00Z,7:15:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,N,"NULL"
2024S000107,2024-03-01T00:00:00Z,7:15:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,LLuvia intensa,Sin especificar,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443173.615,4473635.72,N,"NULL"
2024S000107,2024-03-01T00:00:00Z,7:15:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,123,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,LLuvia intensa,Turismo,Conductor,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,443173.615,4473635.72,N,"NULL"
2024S000108,2024-03-01T00:00:00Z,8:30:00,"CALL. BRAVO MURILLO, 154",154,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Alcance,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440364.283,4478099.265,N,"NULL"
2024S000108,2024-03-01T00:00:00Z,8:30:00,"CALL. BRAVO MURILLO, 154",154,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Alcance,LLuvia intensa,Todo terreno,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,440364.283,4478099.265,N,"NULL"
2024S000109,2024-03-01T00:00:00Z,7:38:00,CALL. ALCAUDON / CALL. CABO NICOLAS MUR,54,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,LLuvia intensa,Turismo,Conductor,De 25 a 29 años,Hombre,NULL,NULL,437709.989,4471887.889,N,"NULL"
